,ECG,TIME
69,2771.169189453125,1609287639.15334
70,2708.2265625,1609287639.153356
71,2586.78955078125,1609287639.15336
72,2617.433837890625,1609287639.153364
73,2741.865966796875,1609287639.153368
74,2739.362548828125,1609287639.153372
75,2622.552490234375,1609287639.153376
76,2600.044189453125,1609287639.213071
77,2731.070068359375,1609287639.213085
78,2766.877685546875,1609287639.213091
79,2637.416259765625,1609287639.213096
80,2611.97998046875,1609287639.213102
81,2730.2431640625,1609287639.213107
82,2773.873779296875,1609287639.213113
83,2663.76904296875,1609287639.213118
84,2615.645751953125,1609287639.213123
85,2688.825439453125,1609287639.213129
86,2773.270263671875,1609287639.213134
87,2693.94384765625,1609287639.21314
88,2601.0947265625,1609287639.213145
89,2672.307373046875,1609287639.213151
90,2757.288818359375,1609287639.213156
91,2692.401611328125,1609287639.273361
92,2596.69140625,1609287639.273374
93,2633.616455078125,1609287639.27338
94,2667.010009765625,1609287639.273401
95,2491.124267578125,1609287639.273407
96,2194.6953125,1609287639.273413
97,1994.9825439453125,1609287639.273419
98,1836.888671875,1609287639.273427
99,1548.32763671875,1609287639.273434
100,1226.730712890625,1609287639.273442
101,1134.9097900390625,1609287639.273449
102,1465.1343994140625,1609287639.273457
103,2210.8779296875,1609287639.273466
104,2943.165771484375,1609287639.273473
105,3207.654052734375,1609287639.273481
106,3222.89794921875,1609287639.33364
107,3099.35986328125,1609287639.333652
108,2873.07080078125,1609287639.333658
109,2726.041015625,1609287639.333664
110,2763.837890625,1609287639.333671
111,2809.524658203125,1609287639.333677
112,2699.95654296875,1609287639.333683
113,2595.685546875,1609287639.333689
114,2659.2763671875,1609287639.333695
115,2746.11279296875,1609287639.333701
116,2682.902099609375,1609287639.333707
117,2572.573974609375,1609287639.333728
118,2619.155029296875,1609287639.333734
119,2709.791259765625,1609287639.333741
120,2670.206298828125,1609287639.333747
121,2563.0966796875,1609287639.393951
122,2545.61767578125,1609287639.393965
123,2673.693115234375,1609287639.393971
124,2680.689208984375,1609287639.393977
125,2556.458251953125,1609287639.393984
126,2520.337890625,1609287639.39399
127,2629.705078125,1609287639.393996
128,2640.38916015625,1609287639.394002
129,2527.088134765625,1609287639.394008
130,2484.932861328125,1609287639.394014
131,2577.8935546875,1609287639.39402
132,2643.0712890625,1609287639.394026
133,2540.00732421875,1609287639.394033
134,2456.970703125,1609287639.394039
135,2537.280517578125,1609287639.394045
136,2620.652587890625,1609287639.453944
137,2528.496337890625,1609287639.453961
138,2429.433349609375,1609287639.453967
139,2478.897705078125,1609287639.453973
140,2581.156982421875,1609287639.454002
141,2530.955078125,1609287639.454008
142,2402.432373046875,1609287639.454014
143,2427.08642578125,1609287639.45402
144,2547.9423828125,1609287639.454026
145,2541.41552734375,1609287639.454032
146,2426.259521484375,1609287639.454038
147,2447.962890625,1609287639.454044
148,2578.877197265625,1609287639.454051
149,2598.41259765625,1609287639.454057
150,2491.593505859375,1609287639.454063
151,2478.093017578125,1609287639.513854
152,2605.78857421875,1609287639.51387
153,2646.133544921875,1609287639.513876
154,2548.188232421875,1609287639.513882
155,2498.813232421875,1609287639.513888
156,2585.046142578125,1609287639.513894
157,2661.8916015625,1609287639.5139
158,2562.560302734375,1609287639.513906
159,2490.83349609375,1609287639.513913
160,2571.568115234375,1609287639.513919
161,2657.912841796875,1609287639.513925
162,2583.61572265625,1609287639.513931
163,2450.68994140625,1609287639.513959
164,2491.191162109375,1609287639.513965
165,2589.9189453125,1609287639.513971
166,2550.557373046875,1609287639.574169
167,2438.619873046875,1609287639.574186
168,2481.803466796875,1609287639.574192
169,2616.361083984375,1609287639.574198
170,2611.77880859375,1609287639.574204
171,2510.279541015625,1609287639.57421
172,2510.972412109375,1609287639.574216
173,2630.442626953125,1609287639.574222
174,2659.924560546875,1609287639.574228
175,2538.7109375,1609287639.574234
176,2500.601318359375,1609287639.57424
177,2612.270751953125,1609287639.574247
178,2663.880859375,1609287639.574253
179,2576.1279296875,1609287639.574259
180,2513.475830078125,1609287639.574265
181,2601.4970703125,1609287639.633062
182,2681.024658203125,1609287639.633079
183,2597.02685546875,1609287639.633086
184,2508.290283203125,1609287639.633092
185,2582.98974609375,1609287639.633098
186,2682.857421875,1609287639.633104
187,2627.98388671875,1609287639.633133
188,2514.43701171875,1609287639.633139
189,2545.260009765625,1609287639.633145
190,2664.57373046875,1609287639.633151
191,2632.677734375,1609287639.633157
192,2532.921875,1609287639.633163
193,2547.45068359375,1609287639.633169
194,2675.615478515625,1609287639.633176
195,2680.041015625,1609287639.633182
196,2565.130859375,1609287639.693565
197,2546.22119140625,1609287639.693581
198,2672.17333984375,1609287639.693588
199,2712.2275390625,1609287639.693594
200,2601.6982421875,1609287639.6936
201,2545.572998046875,1609287639.693606
202,2655.07421875,1609287639.693612
203,2724.699951171875,1609287639.693618
204,2633.68359375,1609287639.693624
205,2570.4951171875,1609287639.69363
206,2664.842041015625,1609287639.693636
207,2759.4345703125,1609287639.693643
208,2678.320068359375,1609287639.693649
209,2609.655517578125,1609287639.693655
210,2678.320068359375,1609287639.693683
211,2775.147705078125,1609287639.7537
212,2723.76123046875,1609287639.753717
213,2602.368896484375,1609287639.753723
214,2643.339599609375,1609287639.753729
215,2766.609375,1609287639.753736
216,2734.8251953125,1609287639.753742
217,2633.147216796875,1609287639.753748
218,2650.335693359375,1609287639.753754
219,2761.557861328125,1609287639.75376
220,2769.984619140625,1609287639.753765
221,2656.527099609375,1609287639.753771
222,2629.16845703125,1609287639.753778
223,2753.980712890625,1609287639.753784
224,2785.49658203125,1609287639.75379
225,2683.34912109375,1609287639.753796
226,2626.754638671875,1609287639.81388
227,2722.911865234375,1609287639.813896
228,2812.609375,1609287639.813903
229,2709.6572265625,1609287639.813909
230,2638.712646484375,1609287639.813915
231,2741.30712890625,1609287639.813921
232,2838.8056640625,1609287639.813927
233,2751.90185546875,1609287639.813958
234,2646.267578125,1609287639.813964
235,2688.37841796875,1609287639.81397
236,2782.970947265625,1609287639.813976
237,2724.833984375,1609287639.813982
238,2616.40576171875,1609287639.813989
239,2633.1025390625,1609287639.813995
240,2741.12841796875,1609287639.814001
241,2735.2275390625,1609287639.873241
242,2615.2880859375,1609287639.873256
243,2632.4990234375,1609287639.873263
244,2745.956298828125,1609287639.873269
245,2775.10302734375,1609287639.873275
246,2667.121826171875,1609287639.873281
247,2647.16162109375,1609287639.873287
248,2772.443115234375,1609287639.873293
249,2813.659912109375,1609287639.873301
250,2708.673583984375,1609287639.873307
251,2628.542724609375,1609287639.873313
252,2712.205322265625,1609287639.873319
253,2790.145751953125,1609287639.873325
254,2724.185791015625,1609287639.873332
255,2633.5048828125,1609287639.873338
256,2712.0263671875,1609287639.9331
257,2784.8037109375,1609287639.933117
258,2730.2431640625,1609287639.933123
259,2634.153076171875,1609287639.933129
260,2639.0927734375,1609287639.933135
261,2653.8896484375,1609287639.933141
262,2473.533447265625,1609287639.933147
263,2177.59619140625,1609287639.933153
264,1942.8359375,1609287639.933159
265,1784.362060546875,1609287639.933165
266,1537.7552490234375,1609287639.933171
267,1220.941650390625,1609287639.933177
268,1142.419921875,1609287639.933183
269,1570.0311279296875,1609287639.933189
270,2421.453857421875,1609287639.933196
271,3065.407470703125,1609287639.993649
272,3166.750244140625,1609287639.993667
273,3148.555908203125,1609287639.993673
274,3057.47265625,1609287639.993679
275,2851.1884765625,1609287639.993686
276,2710.595947265625,1609287639.993692
277,2758.0263671875,1609287639.993698
278,2821.30419921875,1609287639.993704
279,2728.65625,1609287639.99371
280,2629.77197265625,1609287639.993739
281,2681.15869140625,1609287639.993745
282,2782.09912109375,1609287639.993752
283,2729.684326171875,1609287639.993758
284,2626.57568359375,1609287639.993764
285,2652.77197265625,1609287639.99377
286,2745.889404296875,1609287640.054011
287,2721.078857421875,1609287640.054028
288,2597.58544921875,1609287640.054034
289,2594.322265625,1609287640.05404
290,2701.386962890625,1609287640.054046
291,2708.874755859375,1609287640.054053
292,2608.962646484375,1609287640.054059
293,2583.950927734375,1609287640.054066
294,2686.701904296875,1609287640.054072
295,2713.74755859375,1609287640.054078
296,2601.765380859375,1609287640.054119
297,2546.802490234375,1609287640.054132
298,2630.39794921875,1609287640.054138
299,2690.300537109375,1609287640.054144
300,2580.575927734375,1609287640.05415
301,2508.9609375,1609287640.113912
302,2574.20556640625,1609287640.113929
303,2663.18798828125,1609287640.113957
304,2586.40966796875,1609287640.113963
305,2471.611083984375,1609287640.11397
306,2507.7314453125,1609287640.113976
307,2610.325927734375,1609287640.113982
308,2571.5009765625,1609287640.113988
309,2458.49072265625,1609287640.113994
310,2488.509033203125,1609287640.113999
311,2601.58642578125,1609287640.114005
312,2585.4931640625,1609287640.114012
313,2480.194091796875,1609287640.114018
314,2487.88330078125,1609287640.114024
315,2587.3037109375,1609287640.11403
316,2620.362060546875,1609287640.17354
317,2506.1669921875,1609287640.173557
